image-set,filename,partition,subpartition,turned,occluded,expressive,tilted,gt-x0,gt-y0,gt-x1,gt-y1,gt-x2,gt-y2,gt-x3,gt-y3,gt-x4,gt-y4,gt-x5,gt-y5,gt-x6,gt-y6,gt-x7,gt-y7,gt-x8,gt-y8,gt-x9,gt-y9,gt-x10,gt-y10,gt-x11,gt-y11,gt-x12,gt-y12,gt-x13,gt-y13,gt-x14,gt-y14,gt-x15,gt-y15,gt-x16,gt-y16,gt-x17,gt-y17,gt-x18,gt-y18,gt-x19,gt-y19,gt-x20,gt-y20,gt-x21,gt-y21,gt-x22,gt-y22,gt-x23,gt-y23,gt-x24,gt-y24,gt-x25,gt-y25,gt-x26,gt-y26,gt-x27,gt-y27,gt-x28,gt-y28,gt-x29,gt-y29,gt-x30,gt-y30,gt-x31,gt-y31,gt-x32,gt-y32,gt-x33,gt-y33,gt-x34,gt-y34,gt-x35,gt-y35,gt-x36,gt-y36,gt-x37,gt-y37,gt-x38,gt-y38,gt-x39,gt-y39,gt-x40,gt-y40,gt-x41,gt-y41,gt-x42,gt-y42,gt-x43,gt-y43,gt-x44,gt-y44,gt-x45,gt-y45,gt-x46,gt-y46,gt-x47,gt-y47,gt-x48,gt-y48,gt-x49,gt-y49,gt-x50,gt-y50,gt-x51,gt-y51,gt-x52,gt-y52,gt-x53,gt-y53,gt-x54,gt-y54,gt-x55,gt-y55,gt-x56,gt-y56,gt-x57,gt-y57,gt-x58,gt-y58,gt-x59,gt-y59,gt-x60,gt-y60,gt-x61,gt-y61,gt-x62,gt-y62,gt-x63,gt-y63,gt-x64,gt-y64,gt-x65,gt-y65,gt-x66,gt-y66,gt-x67,gt-y67
ads,1072.Still005.jpg,infanface-train,infanface-train,1.0,0.0,1.0,1.0,-1.835020118856462,2.3987008283062585,-1.2438129905423296,2.5201540348027778,-0.5380308373611171,2.6146176398556262,0.07609129592643142,2.466174831915436,0.45189737749045367,2.21427188510784,0.6856304282192968,1.9938568066511937,0.8414524620385255,1.7284590591217626,1.0431045058045862,1.589012784996129,1.9505387027518595,0.7973178093151136,1.7809676659485811,0.3339963178654284,1.6847246450602338,0.028114168170490606,1.4922386032835395,-0.28676451533900416,1.226424545591914,-0.529670928332043,0.7452094411501783,-0.9570062845235002,0.27774333969249215,-1.0784594910200196,-0.04764973093001492,-1.154930028443754,-0.32721279160569,-1.2493936334966025,-2.036672162622523,0.5454148625075178,-2.0275061606331564,0.032612435077769106,-1.9129311357660765,-0.2552766469880547,-1.7479430999574814,-0.45320039090830855,-1.486712043260539,-0.5386674621466,-0.9871649348400705,-1.154930028443754,-0.9413349248932386,-1.325864170920337,-0.8405089030102082,-1.40683297525135,-0.8084278960474258,-1.4023347083440714,-0.8084278960474258,-1.4023347083440714,-0.8084278960474258,-0.646625867921284,-0.4738688234355523,-0.6241345333848914,-0.20805476574392684,-0.7051033377159044,0.04859328995833224,-0.6916085369940689,-0.1163947458502629,0.05510376961416159,0.05317629095301543,-0.13382344049153527,0.20899832477224417,-0.34074371822634614,0.27774333969249215,-0.520674394517486,0.3510713556074233,-0.574653597404828,-1.5692060611648366,0.5903975315803027,-1.3858860213775086,0.0416089688923261,-1.1796509766167649,-0.21029397791526974,-0.9000879159410897,-0.2687714477098902,-1.110905961696517,-0.1023355721405858,-1.2804769984997952,0.08659163796511107,-0.5288648353717507,-0.7815738751396388,-0.4738688234355523,-1.0424733557617918,-0.37304280155252195,-1.1234421600928046,-0.18513976077051086,-1.1414352277219186,-0.2951317846429076,-1.0334768219472348,-0.37304280155252195,-0.9255184161725507,0.3419053536180569,0.909774481997076,0.4198163705276713,0.17205870920340252,0.5114763904213352,-0.14731824121337078,0.598553409320316,-0.2417818462662192,0.69021342921398,-0.33174718441178913,0.946861484916239,-0.2462801131734977,0.969776489889655,0.028114168170490606,1.1026835187354678,0.1810552430179595,1.0797685137620519,0.3025084495144789,1.0568535087886357,0.38347725384549186,1.02018950083117,0.4599477912692263,0.7222944361767624,0.7748264747787211,0.4198163705276713,0.8872831474606835,0.5343913953947512,0.1540656415742885,0.6535494212565144,-0.07084770378963633,0.7406264401554952,-0.20129744410071274,0.9651934888949718,-0.03486156853140835,0.992691494863071,0.24852924662713696,0.969776489889655,0.3160032502363144,0.9193634789481399,0.4824391258056188
ads,13555.Still049.jpg,infanface-train,infanface-train,1.0,0.0,0.0,1.0,0.810006581799931,-1.5924511631254263,0.3541853874790573,-1.212461868130778,-0.0030798729346004985,-1.1405720015101686,-0.49585954247068026,-0.9659823254315464,-0.92704175331475,-0.7913926493529241,-1.17343158808279,-0.5449131066536926,-1.3951824393740258,-0.2060037354422493,-1.4567798980660358,0.26641538806461107,-1.5922943071884577,0.6361347021134582,-1.087195145913976,1.2215236160241332,-0.7052909020235141,1.5398930253439738,-0.29874767465624835,1.8890723775012184,0.10779555271101744,2.2587916915500657,0.5266582718166852,2.536081177086701,1.1426328587367849,2.710670853165323,1.7586074456568845,2.5874310818157076,2.214428639977758,2.4333813676286877,0.6005752222470971,-1.4897513536674134,0.7237701396311171,-1.5924511631254263,0.859284548753539,-1.448671429884208,0.933201499183951,-1.253541791913983,0.945520990922353,-1.089222096781162,1.4629396439352367,-0.23681367827965324,1.6107735447960607,0.04047580725698219,1.6846904952264725,0.25614540711880973,1.7955659208720904,0.4820849879264386,1.9187608382561105,0.7080245687340675,0.7607286148463231,-0.6681528780033084,0.3665048792174593,-0.6373429351659043,0.12011504444941944,-0.657882897057507,-0.23715021596423838,-0.6784228589491097,-0.5204985259474842,-0.5551830875994939,-0.45890106725547425,-0.43194331624987814,-0.3726646250866603,-0.3395134877376664,-0.26178919944104234,-0.2060037354422493,-0.23715021596423838,0.07128575009438613,0.31722691226385136,-1.1303020205643675,0.5143387800782833,-1.1713819443475726,0.6375336974623032,-1.0276022111063543,0.5759362387702932,-0.7503127255697188,0.30490742052544934,-0.822202592190328,0.20635148661823338,-1.0378721920521556,0.896243023968745,-0.0006041165262230571,1.191910825690393,0.09182571198598875,1.3151057430744129,0.36911519752262417,1.4013421852432268,0.7593744734630741,1.117993875259981,0.595054778330253,0.859284548753539,0.32803527373941893,-1.1857510798211919,-0.16492381165904405,-0.98863921200676,-0.2162737163880506,-0.8284858194075341,-0.2162737163880506,-0.8284858194075341,-0.1135739069300375,-0.6806519185467101,-0.04168404030942831,-0.7052909020235141,0.20479550238980318,-0.6436934433315041,0.6566746640050609,-0.939361245053152,0.4820849879264386,-1.1241536211291818,0.3074953118478163,-1.161112096344388,0.18425554049820056,-1.17343158808279,0.09182571198598875,-1.1118341293907799,-0.08276396409263355,-1.05023667069877,-0.14438384976744142,-0.939361245053152,-0.06222400220103093,-0.890083278099544,0.030205826311180878,-0.853124802884338,0.11236567387759137,-0.754568868977122,0.44100506414323337,-0.902402769837946,0.27668536901041235,-1.000958703745162,0.132905635769194,-1.05023667069877,0.019935845365379568
ads,14287.Still051.jpg,infanface-train,infanface-train,0.0,1.0,0.0,0.0,-2.6501792621225464,-0.3432953760757167,-2.6027300283615316,0.08922499481123893,-2.5196938692797564,0.5097309109513347,-2.1875492329526547,0.870164553357131,-1.7486438206632706,1.1705259220286282,-1.2741514830531258,1.3387282884846663,-0.8708329960845024,1.4588728359532652,-0.47937681755613276,1.5189451096875646,0.10187629601629489,1.771248659371622,0.6356801758277081,1.5429740191812844,0.9678248121548095,1.278656014750367,1.335556373802672,0.7620344606353922,1.4423171497649545,0.14929726854553832,1.454179458205208,-0.4033676498100161,1.4185925328844473,-0.6676856542409335,1.359280990683179,-0.907974749178131,1.3118317569221647,-1.2563939368370676,-1.7249192037827634,-1.292437301077647,-1.4164991843361692,-1.5207119412679848,-1.0843545480090677,-1.5327263960148447,-0.7522099116819662,-1.508697486521125,-0.50310143443664,-1.412581848546246,0.45774554922390365,-1.400567393799386,0.7543032602302443,-1.508697486521125,1.0271363543560776,-1.5327263960148447,1.1932086725196285,-1.508697486521125,1.299969448481911,-1.412581848546246,0.042564753815026765,-0.9440181134187107,0.10187629601629489,-0.6436567447472137,0.1967747635383239,-0.43941101405059574,0.22049938041883113,-0.1750930096196784,-0.313304499392582,0.20936954227983773,-0.05233371370700224,0.1613117232923982,0.1967747635383239,0.14929726854553832,0.35098477326162103,0.14929726854553832,0.5645063251861863,0.20936954227983773,-1.3690499505751546,-0.7998446564563921,-1.0962168564493213,-1.00409038715301,-0.8233837623234879,-1.01610484189987,-0.50310143443664,-0.7758157469626724,-0.7759345285624734,-0.7517868374689526,-1.0250430058077995,-0.7517868374689526,0.4814701661044109,-0.7878302017095322,0.6000932505069472,-1.0521482061404497,0.8729263446327805,-1.0641626608873094,1.1220348218781067,-0.8839458396844113,0.9322378868340486,-0.8358880206969718,0.7424409517899907,-0.7998446564563921,-0.3488914247133429,0.9062079175977107,-0.016746788386241364,0.7500200058885322,0.13746322133705577,0.6659188226605132,0.27981092262009927,0.7019621869010928,0.41029631546288914,0.6539043679136533,0.26794861417984567,0.7139766416479526,0.5763686336264399,0.7620344606353922,0.5645063251861863,0.9542657365851502,0.4340209323433964,1.0623958293068891,0.3153978479408601,1.1224681030411885,0.17305014665781665,1.1104536482943286,-0.016746788386241364,1.0623958293068891,-0.19468141499004574,0.9062079175977107,0.10187629601629489,0.7740489153822521,0.22049938041883113,0.7620344606353922,0.36284708170187463,0.7620344606353922,0.5526440167459327,0.870164553357131,0.3747093901421283,1.0023235555725898,0.26794861417984567,1.0263524650663094,0.12560091289680214,1.0263524650663094
ads,14753.Still054.jpg,infanface-train,infanface-train,1.0,1.0,0.0,0.0,-3.7761840702875573,-0.26476945054432166,-3.6210722809094635,0.15799667569490145,-3.3813540609615,0.5807628019341246,-2.6904015446408986,0.7645741611685695,-1.8725393824654937,0.9483855204030143,-1.3649007990462765,1.132196879637459,-0.8290600721037698,1.3068176709101818,-0.26501720163797304,1.4446761903360155,0.41183424292098303,1.3527705107187928,0.5669460322990771,1.279245967025015,0.6374513911073016,1.159768583522626,0.7784621087237509,0.9208138165178475,0.8630685392936204,0.4153325786231242,0.7220578216771711,-0.466961945702211,0.28492459706617873,-0.7978223923242117,0.18621709473466433,-1.073539431175879,0.22852031001959908,-1.4319715816830465,-1.0546772202900885,-1.183826246716546,-0.6457461392023858,-1.450352717606491,-0.2791182733996179,-1.5422583972237134,0.017004233594925318,-1.5422583972237134,0.11571173592643974,-1.48711498945338,0.21441923825795417,-1.4319715816830465,0.21441923825795417,-1.4319715816830465,0.21441923825795417,-1.4319715816830465,0.21441923825795417,-1.4319715816830465,0.21441923825795417,-1.4319715816830465,0.20031816649630924,-0.8713469360179896,0.3272278123511135,-0.7151072806687115,0.6515524628689466,-0.5129147855108223,1.0322814004333594,-0.31991285831465516,0.5669460322990771,0.2958551951207351,0.750259965200461,0.25909292327384614,0.8630685392936204,0.2315212193886794,0.8630685392936204,0.2315212193886794,0.8348663957703305,0.22233065142695715,-0.8572622156270595,-0.8162035282476562,-0.3919268474927773,-0.9540620476734899,-0.26501720163797304,-0.9816337515586566,-0.13810755578316877,-0.8621563680562674,-0.1663096993064586,-0.7242978486304338,-0.44833113453935697,-0.7518695525156005,0.10161066416479482,-0.9448714797117677,0.14391387944972958,-1.0551582952524345,0.14391387944972958,-1.0551582952524345,0.24262138178124398,-0.9632526156352121,0.24262138178124398,-0.8897280719414341,0.20031816649630924,-0.9172997758266008,0.017004233594925318,0.9208138165178475,0.4259353146826279,0.8197175689389029,0.6797546063922364,0.7645741611685695,0.8489674675319754,0.746193025245125,0.7361588934388161,0.7921458650537362,0.41183424292098303,0.8289081369006251,0.24262138178124398,0.9575760883647365,0.5387438887757873,1.0402912000202367,0.4823396017292076,1.086244039828848,0.4259353146826279,1.0954346077905701,0.38363209939769316,1.0954346077905701,0.22852031001959908,1.086244039828848,0.04520637711821515,1.0678629039054035,0.5387438887757873,0.8840515446709586,0.6656535346305915,0.8656704087475141,0.6374513911073016,0.8656704087475141,0.4823396017292076,1.0035289281733477,0.4823396017292076,1.0311006320585145,0.4259353146826279,1.0402912000202367,0.29902566882782367,1.0402912000202367
ads,14998.Still056.jpg,infanface-train,infanface-train,0.0,0.0,1.0,0.0,-1.9753554973347909,-1.0856825763200701,-1.9447200519535095,-0.7278336946998827,-1.9140846065722283,-0.31156050587639944,-1.7915428250471035,0.2215612973536757,-1.632238509064441,0.7327739853825148,-1.3687736787854223,1.1928654046084701,-0.9888941560575348,1.3900474414195938,-0.6396500787109286,1.5361082094278335,0.16912567935489617,1.893957091048021,0.8982492794293897,1.353532249417534,1.2413662676997397,1.0614107134010542,1.6763895921139333,0.630531447776747,1.8540751753253646,0.14122787494914382,1.9092189770116708,-0.3772878514801073,1.9153460660879271,-0.8300762323056505,1.9214731551641833,-1.129500806722542,1.8602022644016207,-1.5676831107472613,-1.5832217964543909,-1.136803845122954,-1.338138233404141,-1.2828646131311938,-1.1359442938876847,-1.3558949971353136,-0.8724794636086661,-1.3485919587349018,-0.5722520988721099,-1.253652459529546,0.3590654407188399,-1.3924101891373737,0.6715469836079085,-1.4800466499423175,0.8982492794293897,-1.5676831107472613,1.1923495550896896,-1.5311679187452014,1.474195652597477,-1.4216223427390215,-0.00243281478027879,-0.7716519251023547,0.009821363372233707,-0.39919696668134325,0.015948452448489955,-0.041348085061155865,0.0343297196772587,0.18504610535161575,-0.4313290501182162,0.30919775815861955,-0.18011839799171,0.3603190269615035,0.015948452448489955,0.38953118056315145,0.21201530288868992,0.2799856045569716,0.42033633148140237,0.19965218215243974,-1.338138233404141,-0.7351367331002947,-1.0134025123625598,-0.8811975011085345,-0.7744460383885661,-0.8958035779093585,-0.5048541190332911,-0.7351367331002947,-0.6702855240922099,-0.6182881186937029,-1.0317837795913285,-0.5817729266916429,0.3713196188713524,-0.8227731939052386,0.5857677365403211,-1.0199552307163622,0.8614867449718523,-1.0491673843180103,1.2046037332422022,-0.9834400387143023,0.904376368505646,-0.7935610403035906,0.6409115382266273,-0.7424397715007067,-0.7070480585497474,0.7473800621833389,-0.4068206938131912,0.7473800621833389,-0.13722877445791626,0.7400770237829268,0.009821363372233707,0.7108648701812789,0.12010896674484618,0.674349678179219,0.4142092424051461,0.667046639778807,0.7573262306754961,0.630531447776747,0.6409115382266273,0.9591681757952865,0.3161758171850461,1.3754413646187698,0.04045680875351495,1.4849869406249496,-0.22913511060175998,1.4703808638241256,-0.5354895644145724,1.2001684430088821,-0.5416166534908287,0.8423195613886947,-0.2168809324492475,0.8277134845878706,-0.03306826016156003,0.8131074077870467,0.18137985750740868,0.7911982925858108,0.659292805455396,0.6962587933804549,0.2855403718037649,1.1563502126064102,-0.00243281478027879,1.236683635010942,-0.22913511060175998,1.222077558210118
ads,1525.Still009.jpg,infanface-train,infanface-train,1.0,0.0,1.0,0.0,-1.0058558187990505,-1.6564441322659147,-1.127951848214144,-1.267639296310888,-1.237838274687728,-0.9796357141219791,-1.3355150982198027,-0.518829982619725,-1.2500478776292374,-0.029223892898580066,-1.1157422452726344,0.431581838603674,-0.9203885982084851,0.8923875701059281,-0.6884061423198076,1.3243929433892914,-0.3709564658405646,1.9580008242048907,0.5081349459481082,1.9148002868765543,1.1186150930235752,1.871599749548218,1.5947896077424397,1.641196883797091,1.997706504812248,1.3963938389365185,2.3273657842330002,1.2235916896231733,2.669234666595262,0.8491870327775918,2.8035402989518645,0.3163804057281105,2.950055534249977,-0.24522657954026167,-1.1035326423311251,-1.598843415828133,-1.0058558187990505,-1.627643774047024,-0.7860829658518823,-1.6132435949375785,-0.5785197158462234,-1.498042162062015,-0.44421408348962066,-1.3252400127486696,0.4104581224160334,-1.238838938091997,0.6790693871292389,-1.238838938091997,0.9843094606669726,-1.1812382216542152,1.179663107731122,-1.0228362514503155,1.362807151853762,-0.8068335648086339,-0.12676440701037772,-0.8068335648086339,-0.30990845113301785,-0.547630340838616,-0.44421408348962066,-0.4036285497441615,-0.5663101129047141,-0.23082640043081623,-0.6884061423198076,-0.014823713789134626,-0.6029389217292421,0.07157736086753802,-0.44421408348962066,0.1003777190864289,-0.24886043642547115,0.12917807730531977,-0.0901355981858497,0.1435782564147652,-1.030275024682069,-1.2244387589825516,-0.7982925687933916,-1.2244387589825516,-0.5663101129047141,-1.1668380425447697,-0.38316606878207393,-0.8932346394653065,-0.5785197158462234,-0.9076348185747519,-0.7250349511443356,-1.0228362514503155,0.4592965341820708,-0.749232848370852,0.7034885930122576,-0.778033206589743,0.9843094606669726,-0.6628317737141795,1.3139687400877247,-0.5332301617291705,0.9843094606669726,-0.518829982619725,0.752327004778295,-0.5620305199480613,-0.7250349511443356,0.690785062573692,-0.5418909070216954,0.561183450588683,-0.3709564658405646,0.6187841670264648,-0.2610700393669805,0.6763848834642465,-0.1756028187764151,0.690785062573692,0.11742765181980915,0.79158631633981,0.4470869312405614,0.8923875701059281,0.11742765181980915,1.1083902567476096,-0.16339321583490576,1.0075890029814916,-0.29769884819150855,0.9643884656531553,-0.4320044805481113,0.921187928324819,-0.6029389217292421,0.7483857790114737,-0.6517773334952794,0.5755836296981284,-0.44421408348962066,0.690785062573692,-0.3587468628990553,0.7051852416831373,-0.22444123054245246,0.7483857790114737,0.20289487241037454,0.9643884656531553,-0.1511836128933964,0.8923875701059281,-0.2854892452499992,0.8347868536681463,-0.40758527466509265,0.7483857790114737
ads,15454.Still059.jpg,infanface-train,infanface-train,0.0,1.0,0.0,0.0,-2.3481634418041026,-2.191084619132103,-2.4245369162351755,-1.902177062703604,-2.457268405277064,-1.3931494632819632,-2.304521456414918,-0.7878193450508225,-2.053580040427107,-0.1824892268196819,-1.7044441573136306,0.45035589678560145,-1.4425922449785233,0.8905959827718856,-1.1043668582123431,1.124473528452099,-0.5479315445002401,1.6885311386220254,0.04123525825375129,1.4133810848805979,0.6194915646604465,1.1795035392003845,0.9249854623847383,0.9181109881460283,1.1104639002887726,0.6429609344046008,1.3177633308873993,0.10641832960881702,1.4268682943603608,-0.34757925906453846,1.5577942505279143,-0.622729312805966,1.8305566592103177,-1.2280594310371067,-1.1043668582123431,-1.4206644686561058,-0.7334099824042745,-1.46193697671732,-0.38427409929079803,-1.4206644686561058,-0.12242218695569076,-1.2555744364112493,0.09578773999023196,-1.1592719176017499,0.89225397334285,-1.131756912227607,1.1322848929833649,-1.131756912227607,1.3504948199292877,-1.131756912227607,1.525062761486026,-1.131756912227607,1.6450782213062833,-1.1042419068534644,0.4667446157983006,-0.5676993020576805,0.4121921340618199,-0.2650342429421102,0.43401312675641224,-0.01739919457482538,0.43401312675641224,0.27150836185367355,-0.25334814312324444,0.3540533779761018,-0.03513821617732167,0.5191434102209583,0.2485346888523779,0.5191434102209583,0.43401312675641224,0.45035589678560145,0.5540285865766698,0.34029587528903044,-0.9188884203083088,-0.9666668799827505,-0.6024840262367208,-0.8566068584861795,-0.38427409929079803,-0.8841218638603222,-0.19879566138676372,-0.8978793665473935,-0.38427409929079803,-0.732789334302537,-0.6024840262367208,-0.732789334302537,0.7285965281334079,-0.7878193450508225,0.9468064550793307,-0.6915168262413229,1.1104639002887726,-0.6915168262413229,1.3395843235819915,-0.7603043396766798,1.1541058856779574,-0.6640018208671802,0.968627447773923,-0.6915168262413229,-0.6133945225840169,0.9181109881460283,-0.3951845956380942,0.8768384800848142,-0.17697466869217146,0.8768384800848142,-0.07878020156650622,0.9593834962072425,0.03032476190645515,0.9318684908330997,0.18307171076860107,0.904353485458957,0.39037114136722767,1.0006560042684567,0.18307171076860107,1.0832010203908848,0.05214575460104742,1.1519885338262417,-0.11151169060839464,1.2620485553228127,-0.29699012851242895,1.2207760472615987,-0.47155807006916717,1.0969585230779562,-0.5370210481529439,0.9456259935201711,-0.25334814312324444,0.9593834962072425,-0.15515367599757918,0.9868985015813853,-0.05695920887191395,1.0006560042684567,0.18307171076860107,1.0006560042684567,-0.03513821617732167,1.0556860150167422,-0.15515367599757918,1.0694435177038135,-0.2751691358178367,1.0419285123296707
ads,15572.Still061.jpg,infanface-train,infanface-train,1.0,0.0,0.0,0.0,-3.1075508124912643,0.9845454802856584,-2.6806316334900617,1.30188827423706,-2.2075590297319727,1.6806522541145397,-1.6421795764601104,1.7932577616456822,-1.030646698431361,1.9365738621398636,-0.4537288889702768,1.9468107264608767,0.08857385192314239,1.8956264048558118,0.4462628937890146,1.6908891184355526,0.9885656346824337,1.6499416611515008,1.1039491965746506,1.1892827667059176,1.2308711146560891,0.7490976009023602,1.2654861832237543,0.3498598923828548,1.2308711146560891,-0.06985154477867657,0.9885656346824337,-0.5407473035452728,0.7808752232764434,-0.8273795045336356,0.5154930309243447,-1.0628273839169338,0.40010946903212785,-1.523486278362517,-2.057560399272091,-0.20293078095184505,-1.8498699878661007,-0.6328790824343894,-1.653717932649332,-0.970695605027817,-1.3537206717295682,-1.1651960271270634,-1.065261766999026,-1.1856697557690892,-0.2229617651858431,-1.5746705999675816,-0.026809709969074454,-1.7282235647827762,0.250110838572246,-1.7077498361407502,0.42318618141057124,-1.6156180572516337,0.469339606167458,-1.4518282281154262,-0.18834669661817804,-0.8785638261387004,0.03088207097703397,-0.6943002683604671,0.22703412619380262,-0.6226422181133764,0.4116478252213496,-0.5305104392242598,-0.026809709969074454,0.06322769139449191,0.2962642633291327,-0.028904087494624725,0.4116478252213496,-0.11079900206272841,0.5270313871135665,-0.1415095950257673,0.6077998804381182,-0.1926939166308321,-1.5037193021894502,-0.30529942416197464,-1.3537206717295682,-0.5919316251503376,-1.1114151917559127,-0.7454845899655319,-0.7998795746469273,-0.6226422181133764,-0.9729549174852526,-0.4486155246561561,-1.215260397458908,-0.3667206100880524,-0.061424778536739506,-0.9399850120647782,-0.0037329975906310853,-1.1549591628060503,0.1578039890584725,-1.226617213053141,0.3885711128429062,-1.1037748412009856,0.27318755095068936,-1.001406197990856,0.13472727668002912,-0.9502218763857911,0.10011220811236407,0.8617031084335028,0.3193409757075761,0.4829391285560233,0.42318618141057124,0.2270175205306993,0.5962615242488966,0.2167806562096863,0.7347217985195568,0.12464887732056967,0.8962587851686603,0.29867557077779,0.9424122099255471,0.5136497215190622,0.9424122099255471,0.7183870079393214,0.9193354975471036,0.8412293797914769,0.8385670042225519,0.9026505657175546,0.7116450861411133,0.9128874300385676,0.42318618141057124,0.9435980230016066,0.19241905762613756,0.8514662441124898,0.469339606167458,0.41128107830893257,0.6539533051950049,0.33962302806184186,0.7577985108980001,0.30891243509880295,0.873182072790217,0.4727022642350103,0.8039519356548869,0.7081501436183084,0.723183442330335,0.7695713295443862,0.6193382366273399,0.7798081938653991
ads,17889.Still065.jpg,infanface-train,infanface-train,0.0,1.0,0.0,0.0,-0.6989075390942023,-1.202127346481088,-0.7958871472076218,-0.7481409248491386,-1.0468931917364723,-0.436448754773472,-1.2408524079633112,-0.09087700099392855,-1.38346947871834,0.275022503007941,-1.38346947871834,0.6476979237505859,-1.343536698906932,1.0339251779747816,-1.1324634341894895,1.603102184199912,-0.7844777815472195,1.9554498547202308,-0.04857369645127146,2.104520023017289,0.6359882431728663,1.8876906873124772,1.240684623174188,1.5895503507183613,1.8282669546849062,1.2168749299757164,2.142024510345969,0.8645272594553975,2.4101446033654232,0.23436700256328882,2.524238259969446,-0.17218800188323288,2.6497412822338715,-0.7007095076637111,-0.7160215875848057,-1.3850770984820227,-0.5505857855089724,-1.5951305174460588,-0.31098910664052426,-1.6967692685576894,-0.10562052475328293,-1.5815786839645083,0.0655199601527515,-1.4121807654451242,0.70444443713528,-1.466388099371327,1.0638394554379522,-1.6493378513722619,1.40041574241982,-1.6290101011499358,1.7312873465714866,-1.425732598926675,2.0108168052513427,-1.2292310134441893,0.036996546001745755,-0.7820205085530155,-0.09991584192308178,-0.58551892307053,-0.2539422783385128,-0.47032833847734884,-0.379445300602938,-0.32125817018029085,-0.6760888077733977,0.07174500078468014,-0.5049483228673632,0.08529683426623087,-0.379445300602938,0.11917641797010768,-0.21400949852710474,0.13950416819243378,0.01988249751114231,0.2072633356001874,-0.6760888077733977,-0.754916841589914,-0.4650155430559552,-1.0327294279617039,-0.27105632682911623,-1.0124016777393778,-0.17407671871569672,-0.6871576741821604,-0.3281031551311277,-0.6736058407006097,-0.49353895720696095,-0.7007095076637111,0.5618273663802513,-0.6397262569967329,0.9212223846829236,-0.9514184270723995,1.1722284292117742,-0.9310906768500734,1.5202140818540442,-0.6329503402559575,1.1722284292117742,-0.5922948398113054,0.9269270675131248,-0.605846673292856,-0.921390169472047,0.9322864268631511,-0.7331356360754092,0.6205942567874845,-0.6760888077733977,0.518955505675854,-0.5905185653203805,0.518955505675854,-0.49353895720696095,0.5054036721943033,-0.185486084376099,0.7154570911583396,0.1739089339265733,1.061028844937883,-0.22541886418750703,0.9322864268631511,-0.4479014945653518,0.8441995092330714,-0.533471737018369,0.8306476757515207,-0.5791091996599782,0.8306476757515207,-0.7559543673962138,0.8848550096777236,-0.8529339755096332,0.8645272594553975,-0.727430953245208,0.7696644250845425,-0.6019279309807828,0.7493366748622163,-0.48212959154655866,0.7493366748622163,0.01988249751114231,1.0000455942709048,-0.4536061773955529,0.8306476757515207,-0.573404516829777,0.7967680920476439,-0.6418607107921908,0.8035440087884193
ads,19020.Still068.jpg,infanface-train,infanface-train,0.0,1.0,1.0,0.0,-1.1847074911944444,-1.1785130884413195,-1.0561541251286641,-0.7297806499566488,-1.1882784180296049,-0.29521870952938867,-1.2668388084031372,0.14406673025034167,-1.2489841742273344,0.5455641752103102,-1.1347145155021965,0.9187206240554575,-0.9240298322277235,1.3438355657777772,-0.4562384168216902,1.7689505075000969,-0.16699334317368492,1.9437199835414949,0.5364792433529453,1.9295494854840842,1.007841585594139,1.9059319887217332,1.511342269351778,1.7547800094426862,1.9577081237468479,1.5374990392290562,2.368364709790312,1.1974070858512005,2.579049393064785,0.5975226680874827,2.7111736859657256,0.1015552360781097,2.8754363203831117,-0.5550111739152507,-1.106147100820912,-1.0982135994493258,-1.0382994909528613,-1.2493655787283728,-0.9347426127332051,-1.3485590651302475,-0.806189246667425,-1.3532825644827176,-0.6383556854148787,-1.2966005722530751,0.38650031627620174,-1.4099645567123602,0.6400361215726015,-1.5233285411716455,0.8471498780119139,-1.5563930366389371,1.1471077321654009,-1.5233285411716455,1.4399237326485668,-1.3863470599500092,-0.2812630018988228,-0.9045501259980469,-0.3419687580965523,-0.7533981467189999,-0.42767100214040576,-0.6589281596695955,-0.5276569535249014,-0.4888821829806676,-0.7597671978103377,-0.11100223478305014,-0.5883627097226309,-0.04959674320093729,-0.3883908069536396,-0.0732142399632884,-0.1598514895033638,-0.08266123866822883,0.11868080363915981,-0.08266123866822883,-1.0204448567770585,-0.7722921441288807,-0.8990333443815995,-0.9045501259980469,-0.7240579294587322,-0.9376146214653384,-0.474093050997493,-0.819527137653583,-0.6740649537664843,-0.7297806499566488,-0.8811787102057967,-0.7392276486615892,0.432922365133289,-0.8242506370060532,0.6328942679022803,-1.0037436123999215,0.9257102683854462,-1.0037436123999215,1.347079634934392,-0.8903796279406362,1.01498343926446,-0.7864626421862914,0.7185965119461337,-0.7628451454239403,-0.6812068074368055,0.7581216460714701,-0.6276429049093971,0.4652646862183165,-0.4919476851732958,0.36134770046397174,-0.3598233922723551,0.3755181985213824,-0.24555373354721724,0.35190070175903126,0.1793865598368893,0.5455641752103102,0.7364511461219365,0.625863664202304,0.40435495045200454,0.9754026162851002,-0.07414924545951039,1.0415316072196832,-0.2919757824043045,1.0557021052770938,-0.43838378264588745,1.0226376098098022,-0.5098023193490986,0.9139971247029873,-0.6026464170632732,0.7533981467189999,-0.4133872947997635,0.49360568233313784,-0.2741211482285017,0.46998818557078675,-0.16699334317368492,0.46998818557078675,0.6828872435945281,0.6730986577270062,-0.038439977107904796,0.9754026162851002,-0.2741211482285017,0.9848496149900405,-0.4133872947997635,0.8809326292356958
