image_name,baby,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67
lfpw/testset/image_0208.png,0,-60.04529166919121,-59.91476429750499,-58.37331056973017,-53.87813908760177,-49.40365514330047,-44.466675334348814,-39.09164268259461,-23.799474292714137,-2.7801543024090294,18.90627351793018,33.593618951359915,42.07847311476185,49.16707112616218,55.09698002417278,59.048906123975506,62.05857368364465,64.25283900753038,-52.285931793106684,-46.171667129341905,-38.584362318856876,-30.103425394887623,-20.19253019373761,28.627494645277118,35.14782195769946,42.68402690488059,49.0388675319624,52.65751806437603,2.585273423761365,1.9729586699780277,1.1590455483097717,0.9235713106254748,-9.542417780720319,-4.968118280836518,0.0,6.8174594544133305,11.226562037915702,-37.750688594193576,-31.300318563145083,-23.04436111874979,-13.891849550600949,-23.66985624773862,-31.600038853917482,18.659044084167228,25.91211694291667,33.514005554261956,41.109943109518014,33.41557851375388,25.833168557567326,-25.21913231000629,-16.491048116490205,-8.192270300703745,0.35187285356121656,8.297822246314812,17.14129691542579,25.18024731943934,18.93752327882154,8.181817091744026,-1.5385727677655243,-10.877577741075621,-19.162111892673536,-21.715059740839557,-9.189353416795306,-0.1538596117543456,8.484109315230066,21.099758393112808,8.158748883139957,-1.0736457492569644,-9.515246597284598,-47.3794317890721,-31.16932557691338,-15.108412523802269,0.7545258598248052,16.358240747135177,33.39554066145697,49.163809379864844,63.29873169861684,71.49641674280056,65.93964092536318,53.539521609902366,36.561116336493356,21.14357134381504,5.750002097654395,-10.133126648643762,-26.195397691268866,-42.29871686476983,-67.78886032244507,-73.67656342366395,-76.03710785991814,-72.92952818166289,-66.2845003576989,-65.09229348671072,-70.11833670082261,-73.04149511754238,-69.54351322968843,-63.758935672676984,-43.25911454659007,-32.406284028318105,-21.84641503352515,-11.981954776900198,-5.8983576754603435,-2.7137888109501866,0.0,-2.4312116039127347,-6.519564177543103,-43.63408886941864,-50.902036570866414,-51.05474610374609,-42.08180492273853,-41.08230214359132,-41.76964075538555,-42.62678553941441,-49.529560420245794,-50.060198595593306,-43.6845840000316,-40.90807391136609,-41.623141699172876,19.886672536335873,12.490491385684134,10.793896087310518,12.453211653899382,11.198307462600768,13.90839390554184,20.53905724765954,32.91982389815471,40.27718571079079,40.83658559342995,38.77808571198733,29.4003062734872,19.149018334627343,17.56151334454264,18.195794698670785,19.207807296730543,20.74338258165542,31.709582882007933,32.559534404007934,30.680428704500102
helen/testset/3045921676_1.jpg,0,-231.87882953043777,-217.89996004279828,-201.73759761830465,-186.3422179499537,-166.67550288948442,-127.49664305214657,-88.29402952122561,-40.44475399690499,2.933589056609513,34.29852127336074,63.252117176619535,97.47355859802735,124.09055375075724,139.22031629500026,150.4191202678949,157.6113148688135,165.08334557614194,-171.84590267858823,-144.72656838183582,-111.60217191203657,-79.24452473766587,-47.61426503443586,14.693765315510994,45.01311209685916,72.93312326333644,100.6675520928573,124.92400115836074,-10.933582420405628,-6.220718149470308,1.7661442058714734,7.358374748806433,-42.8621495444155,-19.30764743051689,0.0,14.456744145056032,26.40880971600464,-137.3311792662754,-114.77905145816764,-91.437813022705,-66.3142474272029,-91.65056408404168,-114.50595961514271,28.079771123793478,51.408521340882366,75.13429853775514,97.3164847185851,76.93880233755294,53.30931526425521,-99.84553174003881,-63.19639889943503,-24.799060561569284,-6.667315838052222,15.117414152666015,40.59612929169584,68.89330119949398,44.60265259357491,22.0754793053005,-0.9082454883569149,-23.699212363456212,-68.61102256032217,-92.54883594294853,-25.03171126704892,-6.667194953017723,15.34144823366919,60.770445708139036,16.63558028704105,-4.905880317864703,-24.614165594526682,-108.21935838518823,-50.97807876326275,-2.2256683881394608,38.578267500548144,78.15023203693627,116.68553286926657,144.26397779885932,172.8975963811023,171.90992422107573,160.44955256177676,135.12047682583753,102.46321122179702,63.75043477411033,19.287545744275008,-27.98324069609138,-71.39283404870916,-117.95965823117682,-183.29639350753646,-200.46028461482598,-206.1679801736058,-205.10534350655203,-198.0996292789079,-201.73964774397197,-206.01781761740514,-204.53916516760373,-200.3063827096048,-188.29471393605826,-144.3800914679465,-106.18346147072309,-68.94578981142843,-35.00720225211402,-19.5943332757318,-8.854198562443472,0.0,-9.530709806779454,-18.504027574030907,-130.13829958508023,-139.79728747891735,-137.94651280786226,-126.72582491826498,-124.61765382748504,-123.70462058406011,-124.642636662849,-141.27697301771536,-141.05477971072474,-130.22573807076125,-126.2057182332126,-125.05827123949652,33.251115213631905,20.853873809121716,15.36864896730856,19.11190118930566,15.444091633818207,20.940414451922933,22.935874292283234,72.91465802994281,88.99558658927819,93.24765025122849,93.85886982054504,77.25513244412852,34.0723312761011,30.179323901685144,32.97212322453436,29.04691126001369,26.140805839038308,63.362066257177815,68.32605920670463,67.21092107999094
helen/testset/2984236559_1.jpg,0,-154.53564758011885,-150.24624966004615,-137.11982832757673,-135.7176905725053,-127.42700423485404,-100.31010484494433,-71.76023874410171,-38.114339862663805,2.5293868619035154,39.907213226884224,73.76580436919876,98.58068778726964,128.17014711736135,143.52740564373383,142.19436710746916,146.64670502189392,147.56781547941125,-123.39138171343507,-101.11701501575091,-75.74501081100915,-50.10035369571596,-25.12668086667419,28.063761396008367,50.30263514289061,74.67401482154787,100.44673430243384,119.07134001175841,-0.6361483398198065,0.19560221791318777,0.46921097795144406,1.45577457898855,-31.259262552599996,-17.640641560799004,0.0,16.779020696864897,30.410779429200698,-99.15159853380906,-85.87407630889597,-64.207007859993,-46.15781372247084,-64.77409736739655,-85.91088432619479,49.501755293002304,64.28081443898003,88.2129029693061,100.73703185932506,88.90372949293602,64.72027425727303,-67.22671045644093,-42.86571985378177,-17.74667296621398,-2.239826621215545,12.784505695593609,39.55533130925904,63.551881664996316,39.61297289154836,12.958700699007881,-2.317279375721648,-19.749174177748063,-43.34071104548826,-57.780334994126406,-18.327108665855036,-1.8999866053311565,11.901492425314823,55.5837749460588,11.901492425314823,-1.8999866053311565,-18.327108665855036,-101.21442535220343,-58.20708726931551,-21.262545163852664,19.10220015112385,56.34911602448953,84.00340704250527,108.25715474987423,131.29433660172603,139.2242352947312,132.8946824320645,114.90485364385437,88.60850761920551,67.82387787936742,21.782314838018547,-23.75853287476741,-63.15830203095538,-109.3394437300604,-120.25778245239756,-136.32627756779226,-141.8226242054578,-140.03745662981078,-131.6904465328634,-128.56640969978628,-141.11764458758498,-150.16881271271052,-149.88848067236648,-133.39077503351757,-97.25012507758923,-74.07409358842641,-51.372175433325175,-26.71511668362699,-11.905620039099079,-6.334867321361315,0.0,-6.40793949051927,-12.836427235608834,-87.87506830722548,-106.56389161026588,-102.22360310125208,-86.41859118899865,-83.11482207701579,-80.95647747226047,-86.98257019818688,-103.77298089640725,-104.93864120082121,-87.55013092165939,-81.85012822031294,-83.20742833123508,29.414809201342127,34.9699525374044,39.38142308812958,42.35103240685468,40.30097392516958,37.32464508738731,36.8360945874753,60.62524957507942,67.70338447164013,67.64514854301784,66.59472589664816,59.08068881033796,32.86280675446003,46.46510662393792,48.376923663439854,46.4219084727016,38.40157650757008,46.4219084727016,48.376923663439854,46.46510662393792
lfpw/testset/image_0205.png,0,-46.74461667054131,-45.64488278545116,-45.03608810108822,-43.81126572517582,-40.00260916448858,-31.87384237577743,-22.182481906026215,-10.655480966370407,3.537043439423391,21.183725369068966,37.31262326224107,50.81414921529063,61.53464140195231,66.49160409042464,66.45822313869698,67.42527757463385,67.6041984003362,-38.852508872503066,-32.87723296604231,-25.88171540588596,-15.789169712774111,-7.7277837576019115,15.930328344145483,27.11708725977079,36.42808546432739,45.69737294316372,52.936086478950415,3.186992189522968,2.5552301542887497,1.24074416150455,0.0497915771623294,-10.61058971671217,-6.3217846932279045,0.0,8.558045121049155,14.51901144125146,-29.29108639267943,-22.463166271743727,-14.419466300226748,-7.270144611624721,-14.62397917773658,-22.46588121592095,20.715055083846828,27.207811111501066,34.841814582750324,41.70207802395746,35.175671753968636,27.775979095731813,-18.964277057034757,-11.22214948156668,-4.035635862975898,2.7606940164510343,11.26467280716661,21.34540233543596,31.224380738414446,24.71982143865257,14.292007873039067,4.669782989342275,-4.195662801076443,-13.41292308420995,-15.225189985837616,-4.362091415305623,2.9938851671674462,11.864527009325595,28.424439611684456,13.10606414219733,4.627907139433384,-3.8179115643144566,-45.11489146224736,-30.744994842491376,-16.236626513360036,-1.3993502317339175,15.936087840625254,29.32528633778506,40.57191129242748,51.080022640616754,57.37425218241551,55.54001807667413,46.380503250701175,33.32764092207385,18.350652487170183,1.5673037789437396,-15.4000894530836,-30.877228525657483,-46.4639682557322,-60.15640747810164,-64.1380620857955,-66.19037707452264,-66.74639866556237,-63.25565988427474,-65.18005992908958,-66.49241692256312,-65.89113525323847,-63.18593410357126,-56.922113863704496,-44.970372646601646,-34.43162351062818,-24.185842913874012,-11.855851480946194,-6.960397855841696,-2.879912049051029,0.0,-3.555171362551173,-6.689280226186845,-44.583459549999475,-49.78516807558811,-49.00349218804217,-42.5369766609413,-41.32171471423719,-41.117976322604726,-43.27724701778459,-49.31089403021453,-49.3624660770419,-44.37395698329038,-40.97484094275102,-40.82504776820434,9.84327391322469,5.52059743039815,6.395454002434431,6.6754643815594195,5.934716024586706,6.068041035832387,9.621666501000202,21.05475070024772,29.531539215651847,30.92385842062284,28.29354529392328,21.559026469805072,10.580134773246025,11.17420173092923,11.16890112599019,10.137341826520789,10.89913313485566,22.987535428794875,24.0511445151541,21.83347007659841
ibug/image_103.jpg,0,-134.50743196920277,-134.10251683248626,-127.77768007855907,-120.65117383016897,-108.75361310327726,-92.7533342964841,-69.78674181854784,-40.77365732637029,-8.373932316354963,16.174586630324214,37.206283373716204,57.71271207834333,73.56279586851969,83.52801889414417,90.2286157852808,91.47306632331478,94.04355096840251,-109.04072527504638,-102.6217972218874,-75.04499604019036,-51.29450623572913,-25.145248366196462,23.073017031505877,44.020421340342146,66.51631490240908,90.53819312313232,96.00967957200768,3.103095716517986,2.5698062862697344,2.070735019810087,1.115059261463626,-34.585448906428624,-19.200554138217488,0.0,17.160406511975385,29.831709772699902,-80.26306772156542,-67.77793668776444,-52.656323628713,-39.607020516044656,-53.02225219352651,-68.55073437078879,31.8412759705604,47.18091272761254,62.78369499062063,75.11861864281515,63.15938042146788,46.694597984199284,-50.976435050725954,-29.68913110196194,-13.145963897045556,-2.9589992426586518,5.735840296119531,21.89416376712154,38.68474118144454,20.981281946398852,5.15956502212193,-5.036143058687901,-15.87211759763241,-32.348234771152285,-45.3519387975646,-13.602056194949256,-3.073676804344238,5.217773580245654,31.2625286263225,5.478656707373259,-4.195689628202192,-14.356696847621045,-121.40130256143892,-82.24226467159542,-48.342005979448516,-14.62529320655052,16.801896962437496,50.7271116557864,74.01736392066337,91.56628963714161,100.85482978717178,93.63908195321937,75.34834569798068,50.60625360354674,22.40769826712188,-6.74925257942314,-36.92010683513876,-69.52042050848395,-102.87090252413532,-122.12623098206346,-146.3160791151278,-143.13988546601144,-130.09330997849554,-111.63931232342911,-117.22428203424629,-130.49186247822382,-138.93562973433433,-136.941058527054,-116.9409331038289,-86.91563878851805,-62.47882416982062,-39.74497513315582,-14.64050132091679,-21.19766533936804,-7.78343033314615,0.0,-7.893323461074298,-21.359724520730055,-98.2271609806805,-103.18994356973575,-100.57016174759626,-92.95483719371025,-89.52386038379683,-90.3788830232308,-92.63743481774856,-101.75797947383104,-103.48898724274619,-98.49150476953002,-88.92195465944796,-88.49735213873767,15.749113844670102,15.370328104505028,16.13635173211864,19.913248926375793,17.670651279656724,18.481971407796145,15.146533454318135,40.16835498238337,48.45603382495041,49.585591743416884,48.22303529356936,42.06388934306645,16.960694358742565,20.37543159174034,21.814317237463534,21.27878963854219,20.23299317908093,33.904538214517906,35.21575462581658,33.49861476693759
helen/testset/3155317888_1.jpg,0,-288.61460501100026,-281.97944406785405,-271.0972959333212,-265.0479807403551,-247.07301024648822,-207.28406181536207,-153.90995230217618,-83.98617942033181,6.717069634622485,91.67471244531734,154.32967527889738,217.51749250076497,252.07914552421633,271.5578062938787,279.3004366120811,282.4125159544309,286.9201253719143,-246.0837032503624,-211.18815192554172,-152.63906540969106,-91.34151088173297,-33.229989373699816,55.560641835144004,106.04046344346,154.0785226255098,194.38703688873764,236.0310493610935,-1.5005893393951197,-0.9855320829248271,-0.3602683317793509,0.545405048386331,-65.36749594437727,-33.68340420950751,0.0,33.29640767981405,58.38340993261463,-178.44876354454402,-144.4921665809366,-107.63465542136026,-70.90194452653756,-107.2260320338755,-145.94336725490956,70.84631764673901,103.57576003531703,139.70599697530173,171.99463407976782,139.0660465034458,104.70771160051599,-123.43754996116844,-76.73464243893238,-30.643764971238713,6.44893274101492,47.83251636511204,91.59323512810545,140.32208172158448,93.1788827152813,51.53720225588708,8.315615323018973,-27.44175409725087,-77.57207938495056,-102.49770631991976,-29.338981925823575,7.368715014438116,48.23682767487365,115.16349721930813,48.23682767487365,7.368715014438116,-29.338981925823575,-201.093958836824,-122.51210217021055,-47.80667700295644,32.36982029678557,101.88432828309962,174.6642608447889,238.7809258112334,283.38221958400527,298.9374092181998,275.7350721528261,216.58944585277166,157.39953729211584,83.60940078002474,-0.93394478383213,-84.84256481235107,-163.99773676300973,-247.53613520143298,-257.25089045622065,-298.2851474726056,-307.5979290136513,-301.8118993188362,-289.64642819478985,-277.7208662464661,-286.3822830403481,-286.89322057506996,-284.36610006838896,-272.9297976767292,-204.8565705407299,-153.7046812585471,-103.00887941275822,-51.329793055115,-22.645296982546423,-11.367845929783444,0.0,-10.565884897438456,-24.66966681201552,-212.04954137269843,-228.1285690770484,-227.74582289723722,-208.44519056952373,-199.28457069919935,-198.0281759573228,-205.86210763255215,-229.07743700718876,-228.43103195525234,-213.00486082859527,-198.34604875463924,-198.16822259805102,58.20594358794305,56.09929038345361,48.74197410982683,52.18177359301839,44.82602262682983,52.77906967068264,41.79464574483002,76.25800705658128,92.60142280864584,102.43795659444395,99.82106286648145,83.5728971847648,65.608473827833,71.55022383529223,75.57259735440184,67.77059730742234,51.21662933188114,67.77059730742234,75.57259735440184,71.55022383529223
helen/testset/3261640996_1.jpg,0,-301.6151792671186,-287.21042170073946,-274.3050147610113,-263.1897776793082,-239.65782464216812,-177.14357864989293,-115.21906018794925,-43.16366097415334,20.71704248729562,75.84764656845714,121.51749750235663,173.4720853118498,209.2915029703417,232.66571247408368,242.54883320828557,247.7620632849567,248.44639383015158,-230.59120133123469,-190.321383893812,-145.34879279877083,-102.58935227659364,-62.303689854434325,47.538317462180586,89.60102511633676,134.2604902528322,176.8858625303016,214.86228265502166,-0.9542160144016165,0.7224219681345296,3.186475579493278,7.173115214900949,-50.63663123276972,-24.38144721686704,0.0,23.24990634294368,44.21560007663516,-178.12929695166224,-143.26233837137553,-107.51963763713864,-82.57658950832838,-110.73018629320296,-147.69289488222444,50.282214194102636,82.63865841970417,123.72576826676028,155.81355579479015,131.0675921908163,92.65665113275242,-120.97823755274783,-70.5835829961489,-25.020924066430894,1.2181714590982082,31.807466236186535,71.53084559453669,111.18314777629546,75.05715170401008,39.51201285947526,4.897399906281354,-24.004602292202957,-67.83851235984697,-101.7124697594904,-25.234854178534384,2.0370090227137823,32.633832244637404,95.19845593569919,35.85562236654624,2.6350145594693046,-24.803488814347347,-162.3922053484951,-92.7021433026641,-26.47054024409362,35.939555294029674,100.53546519871595,154.04184882114632,203.40854131467148,236.49499535591698,241.0370598957842,223.0752945402645,178.5866005352818,144.09978560641568,88.91795074478863,22.047152193738643,-47.181568479390684,-114.95466975379455,-185.98280767880203,-235.84935618373544,-262.50602186470076,-262.20049523336417,-258.40592418078955,-247.79339040457558,-250.8013215994108,-266.51119629327576,-273.93775937931724,-269.6506145437638,-242.35370140979305,-191.70605030986113,-139.76763367953126,-90.95380873309087,-43.42700132248941,-16.542394847830007,-6.345549291682634,0.0,-9.252799401997505,-18.817029965095855,-193.3826116143714,-211.77141515862297,-210.6225847269535,-181.4822210998565,-182.4732185933534,-186.03925619940088,-177.42502090952365,-213.21753702645964,-217.02351248470765,-195.03368014564094,-182.12427727614192,-178.10161235498018,52.51248015105361,44.96641942838838,36.401651558573825,45.443399970921405,38.430773423380046,42.24067987504637,42.7137215308626,100.69380565092195,119.51055340495456,128.75125440942122,124.82897037549175,109.46630341031751,57.07462037657548,54.6628592231499,58.19040857541311,53.01035200317743,47.535052599149004,85.478578819178,93.98634238804422,94.9932394383425
ibug/image_049_1.jpg,0,-39.865338484586424,-37.28749747832186,-34.811062250406316,-29.92570762940937,-26.211683136669244,-20.246718644972624,-14.603512981694418,-8.135300913091195,13.32680651678914,36.4121036559191,61.533377028393915,82.42436002456486,100.87009479330617,118.67544063804381,128.96904982227034,136.67204837270472,141.72030165132887,-38.88593695578459,-32.61920157880734,-24.645929610494257,-12.613540538819837,-1.116717671358085,21.808168823632307,41.00366567981167,62.87714676920838,78.87691962021067,91.79967716231442,8.158054785958326,2.954104261371251,-3.7371472066343854,-7.842389527011717,-13.976690508602937,-9.655530079916248,0.0,10.955188249363834,23.098081243204433,-29.40070623847403,-23.323191514598932,-13.269556572752645,-4.265634781882749,-12.863824269403448,-22.755639084289033,31.282211333624552,41.737997511109945,55.55810398049402,66.53992585527207,55.312451640691705,41.69283061450909,-8.597779542852422,-6.339768064208883,-0.771950433398854,5.6928746840792215,16.175155411095826,34.219834286081635,51.609895389082055,33.13441621859897,17.166573519179018,6.27125230716673,-3.1577320961498323,-7.251737054748231,-5.742373867450805,0.14528807845175784,5.609518889680379,16.681873060147936,44.92240150273449,16.898299324835488,5.267751622405793,0.4064740465158918,-69.60434949900306,-53.24477488489843,-30.93986005072412,-11.870017118206178,12.938931518714142,35.162429972896106,57.39671178183533,74.27150341958254,83.89925704479519,84.91551517361663,80.64932013998634,66.99271856760768,50.20545201128888,22.891320410283694,-3.9074047178252798,-38.2634767816272,-75.78917314995877,-79.14519967332994,-87.5881607405683,-92.63481139682582,-85.9948225647658,-79.41175023334692,-88.28718431649418,-92.46102630480954,-93.50017779282149,-84.53080362872407,-72.90888538004124,-70.52545776031806,-52.92136761555812,-35.02615318269362,-16.72093303586906,-6.425595306323646,-3.210375448342788,0.0,-2.7025181223050088,-4.220817178717087,-65.93321037962197,-72.69298078107211,-72.66350919074839,-66.35292553138976,-62.725090727692866,-62.7874339004309,-64.16304545096156,-74.72923942519158,-72.82031230937994,-66.3087797850604,-63.66363607403849,-64.58589486649812,25.100255516045515,19.713610465876442,18.574694424464283,21.759374608938337,22.216726672801954,23.941383315033328,24.959079961651206,40.68455512714693,44.86049733391867,45.084051706197755,38.821292859645915,32.23748392198763,25.06335162718227,23.87040457485988,25.080695372614297,26.182175600389353,25.26118117263345,33.124924344001975,29.946428860488126,28.68388371359795
lfpw/testset/image_0116.png,0,-99.98444606129148,-101.56417058741579,-103.98515186758236,-99.27485443448904,-88.32551328683927,-70.34833820709876,-51.09077933897516,-29.12183732958502,-4.802369233155937,19.883531178523782,42.19551922228313,64.60628471799627,82.00764378637946,100.23730642037175,106.00486321280796,105.10324190375287,103.7714861910501,-84.2734631478206,-72.71628486127186,-57.19898549160056,-41.63000106095174,-27.496521717529294,23.034620112535002,39.37808316621839,56.54859664398707,73.35558318810307,82.95343043007468,-0.09730034511257002,0.3588133843000548,0.7396042046169296,0.8614566758356514,-22.886271725887195,-11.054437338220453,0.0,12.489140223503973,24.323312999747337,-64.76921156570442,-53.92182458221275,-41.55831142336108,-31.797514264154366,-41.036395624153414,-53.05969444747332,31.52880024754103,40.34191232365748,54.18225286727073,64.34432866361318,53.99599136403176,41.11809048090007,-50.4300110061899,-33.32437359817828,-10.874969883373126,-0.050339374867256925,12.262169047925553,27.582756179468362,50.262859309898744,29.129874832394314,15.10094010606658,-0.09487003442326403,-11.908359898278773,-34.55992614708994,-43.11859255078541,-11.295353295549722,0.32323622333487767,13.521743211394826,42.230061179061735,14.53455048774856,0.10481915334992697,-11.3677483134299,-39.91110086493306,-13.243941284251914,13.57661664217103,37.88689292413818,63.52752891066128,83.44563246383528,99.24382553299841,110.75400435309986,114.75695829330277,110.65628620334293,99.56406077672763,86.31666546641429,68.81002444618495,43.6380833654884,16.761586324609592,-8.568784822668592,-31.022671371650514,-63.11468933942611,-78.51802782061094,-81.3080100565085,-81.85358062343688,-76.01936052311676,-77.47828203728254,-82.98930299562514,-79.55327979362528,-71.58761730447792,-55.59140086049019,-54.56447094106768,-42.74785651920846,-30.774082275106522,-18.820722246843857,-5.253346589304142,-3.3186357590165234,0.0,-3.6731989863710104,-6.26209005746473,-43.508366355872845,-49.7727186390083,-50.45067466965554,-45.01593074743439,-43.34890152815389,-42.747663213457315,-44.600828176074494,-50.125443311457865,-49.46407548562069,-43.79265407425351,-42.80491540067003,-43.10684827323173,32.27797486975455,24.062704987405603,22.097118667988536,23.920347321210294,21.323787757555873,25.444669425635023,34.57255787421715,53.26814159480072,60.855573867957524,62.350296144456806,61.84919795757435,50.832114704861986,33.20044600958213,31.572817022486316,33.23109120287549,33.370595100304286,36.55597402031841,43.43293348243996,45.68735239557707,43.26312676742895
lfpw/testset/image_0056.png,0,-46.75424643543201,-48.36170897627864,-45.9743141451303,-41.51533055884141,-37.53162993969559,-33.920161387306145,-28.001476103727732,-14.8411278630305,0.8063020928808364,19.546035891396386,38.758112866210816,51.672362026373285,60.304128117993834,64.66002659096768,68.06466738316792,74.89825281953131,76.08345263631873,-42.19362415791408,-36.126797489876594,-26.79378998514574,-16.68945577608466,-8.053516467101591,11.578280044278713,22.49734257291074,34.65605764103777,47.9876747364974,55.8138346898266,0.44975038321887173,0.2412159538412797,-0.2791426959909012,-0.4731039541823703,-10.202256295936888,-4.937095901407997,0.0,5.934190147374496,11.342057164636467,-30.8350506992385,-24.87496594456764,-15.689445146284609,-9.647480751795134,-16.810922039415694,-24.303496066034715,19.178717090368558,25.962623274738384,34.9114338623244,41.511238201353194,35.90873311870249,28.064179485999713,-23.565319584993397,-12.91885637972825,-4.612175989007687,1.5910754870047377,9.253866375876978,19.270947049323112,29.910705449882567,19.864919366949,9.739503084245596,1.6254996434891904,-5.0944364830316795,-13.794606244986111,-15.869617185674683,-4.632785877813507,1.602638919592585,9.79847748931663,25.166627661215543,9.769677585042748,1.1976276624258282,-4.995226402066363,-35.02656350326386,-21.500831181869195,-6.973114710498505,5.783174421287446,19.881553276293353,35.32430870792365,49.17833135140499,59.81731817454102,62.33576496507715,60.311277974807645,55.477398079528264,42.58366289777787,28.47354192380052,12.761346887646713,-3.307087421196466,-16.387867057138184,-34.640887573823534,-51.70017879076773,-59.869800663039,-61.20092565004867,-61.04889264715058,-56.554228200029115,-57.65410696930963,-63.46785807574824,-66.73667229063989,-64.32174064756813,-56.363020806052134,-41.655961786565705,-30.909340287018694,-20.242163112774996,-9.428932790166924,-5.015359292781545,-2.5151376522125344,0.0,-2.922003772477951,-4.6299917120651175,-38.26437245306861,-43.33412477585173,-42.51558071758368,-36.71066168689993,-35.72155794849738,-35.67068091730339,-36.1403141968676,-42.351792777358234,-42.89138919148793,-38.60938308156308,-35.517219533802674,-35.29901070514893,19.197540715646017,10.387463237753714,9.774868656266554,11.470086664306454,10.959411555907176,12.805693280474735,18.93348020665128,29.84456773521481,34.36012777450485,34.98628922318806,34.2514224093505,29.924351777034623,19.329229580635772,15.53898441242892,16.41458991297489,17.261792105420035,19.741410000955405,27.59343306503084,27.97206335004929,27.735349637798613
