image-set,filename,partition,subpartition,turned,occluded,expressive,tilted,gt-x0,gt-y0,gt-x1,gt-y1,gt-x2,gt-y2,gt-x3,gt-y3,gt-x4,gt-y4,gt-x5,gt-y5,gt-x6,gt-y6,gt-x7,gt-y7,gt-x8,gt-y8,gt-x9,gt-y9,gt-x10,gt-y10,gt-x11,gt-y11,gt-x12,gt-y12,gt-x13,gt-y13,gt-x14,gt-y14,gt-x15,gt-y15,gt-x16,gt-y16,gt-x17,gt-y17,gt-x18,gt-y18,gt-x19,gt-y19,gt-x20,gt-y20,gt-x21,gt-y21,gt-x22,gt-y22,gt-x23,gt-y23,gt-x24,gt-y24,gt-x25,gt-y25,gt-x26,gt-y26,gt-x27,gt-y27,gt-x28,gt-y28,gt-x29,gt-y29,gt-x30,gt-y30,gt-x31,gt-y31,gt-x32,gt-y32,gt-x33,gt-y33,gt-x34,gt-y34,gt-x35,gt-y35,gt-x36,gt-y36,gt-x37,gt-y37,gt-x38,gt-y38,gt-x39,gt-y39,gt-x40,gt-y40,gt-x41,gt-y41,gt-x42,gt-y42,gt-x43,gt-y43,gt-x44,gt-y44,gt-x45,gt-y45,gt-x46,gt-y46,gt-x47,gt-y47,gt-x48,gt-y48,gt-x49,gt-y49,gt-x50,gt-y50,gt-x51,gt-y51,gt-x52,gt-y52,gt-x53,gt-y53,gt-x54,gt-y54,gt-x55,gt-y55,gt-x56,gt-y56,gt-x57,gt-y57,gt-x58,gt-y58,gt-x59,gt-y59,gt-x60,gt-y60,gt-x61,gt-y61,gt-x62,gt-y62,gt-x63,gt-y63,gt-x64,gt-y64,gt-x65,gt-y65,gt-x66,gt-y66,gt-x67,gt-y67
ads,1072.Still005.jpg,infanface-train,infanface-train,1.0,0.0,1.0,1.0,198.62723235175457,636.5663285913898,295.9493939816117,547.6779683913244,403.8346250356322,434.3230287573302,454.44503074182694,307.1105298153412,456.9726003156185,207.82776450127741,447.05184399925474,137.78048060346345,419.0588073661935,75.71379246049493,419.6390287660394,21.87992202978325,392.6001833579116,-241.68045190130306,287.43343594309937,-271.8281935675855,220.00318138904157,-294.5382634919718,138.66399240683083,-301.3952412339323,60.94298280811068,-285.92096262398803,-77.51788340593693,-256.29596359589965,-159.066369499802,-189.3399718872032,-214.37395965270062,-141.68496625454597,-267.07779404383797,-104.48653628667749,-161.46827560789924,431.43263637296025,-252.80050098134222,363.1486646596822,-290.11382040315704,305.43917956212584,-304.76442702595267,250.50213217249632,-286.8506958007191,193.15274005338932,-334.25333549590266,24.602758906011687,-359.23002943489877,-5.744743677865108,-360.9648764252346,-34.12380051584185,-356.0600582841467,-39.215859199624866,-356.06005827958984,-39.2158591029698,-219.7822249860666,59.06606945444855,-173.03927558678413,2.7760675086362085,-153.72425016315478,-54.79927286329712,-118.544913393743,-98.47595414353849,-4.940491871293398,27.80261249475304,-17.373221428195187,-26.772112983482266,-34.80599951743146,-81.25393564365558,-58.482770965386756,-116.81666428611325,-58.86135473632744,-136.81584436505878,-93.74265296676275,354.5347599873692,-169.3345933459286,250.74797685723848,-188.45534132880593,181.49652307412114,-163.33599623402625,124.41217109262256,-160.21622080479946,183.36357008555228,-147.77625769525628,237.93806608274738,-208.44774962659682,-7.958911954987241,-248.47805049230357,-51.61671220738736,-250.21399113699408,-79.99314335788746,-229.4832666945283,-115.59296232524895,-224.05012969609268,-82.0842647563466,-214.52334374132198,-54.25503562113322,207.65084946722894,57.783437855960116,84.56538101822203,-51.91388917451124,38.66696777568924,-109.65663263665816,32.74198710277699,-137.35181191562563,28.21298963795204,-165.2736701575601,76.3707946756423,-199.59604231232078,128.7766191967941,-167.98407457646707,173.3151362719055,-171.63170057283338,192.29388292882803,-151.7882381073613,203.9719179576771,-137.2070634986231,213.08446970067067,-120.77629437477799,231.85690951118042,-27.104859122294,213.53731696949265,41.066336301837566,95.93962268323641,-74.5354163072153,70.58389012972692,-124.86668093601298,58.169329195474184,-157.2397832410801,116.83514230554968,-175.3589496709359,171.44926021004548,-143.3895441966532,180.69360035958354,-130.56220924584707,204.27577519231724,-100.00302977803413
ads,13555.Still049.jpg,infanface-train,infanface-train,1.0,0.0,0.0,1.0,134.53335310170365,-101.30184762963752,83.81910060075033,-88.00925400961069,55.20532667326797,-96.39946574975781,12.0615056010219,-101.61622760873358,-26.752474954230916,-104.34202566409022,-56.060646036424984,-93.51955132304846,-88.12504166888208,-73.89967006249465,-115.40809579603074,-36.52772346969831,-142.90273576540665,-10.818172395791564,-135.79736253117989,59.04728001436701,-124.38389993877311,101.3842869153904,-112.73239104692732,147.31673130651004,-102.1273625037353,194.96322274626843,-86.24612977248074,235.29502946222382,-51.609234009151955,274.9614074979667,-2.440655636745843,289.5597887753942,36.91776900339137,295.10287093454326,114.70229881760224,-101.31000949332406,128.45573159843315,-104.836225068833,130.90590265681885,-87.31049837292501,126.5672116726042,-67.93224621856717,119.4331409760364,-53.59911415425246,114.41659141163181,39.28107656986226,111.35598286730699,68.65866601542608,106.11449093480657,89.82810635429314,102.89766724667288,113.41830172864438,100.50751569207631,137.51708988569945,85.97210721743376,-25.578529871918423,56.74950619951388,-38.96212018668981,40.417232068409405,-50.68074416784522,16.285529763575394,-66.88151585405585,-9.631613961636416,-67.95077036950546,-11.285085159276935,-55.05643702878979,-9.708334796179898,-43.76331324931609,-8.393638618919093,-28.004000769092748,-20.129117754934928,-3.6032961156407746,77.22599785980417,-82.57542470578424,93.07982619161871,-78.0630089618778,94.76206625301494,-60.92675519984987,76.96545787150286,-40.0091348303082,61.39414080025975,-57.067518497708,64.9392902973399,-79.26232455936677,63.07426204200482,36.25260358477345,79.38053240641402,56.03216683621289,74.59282804975537,84.41151154614072,61.99259867901731,120.74348006077237,49.74477937447963,95.4996521644086,44.510043347226734,62.488942765188845,-75.38777392164762,-61.951867420398884,-59.026618682223635,-58.30398679695831,-47.76007529037282,-51.819341165556324,-52.74878025081104,-43.15237314611095,-45.840856317668084,-31.099093045455795,-59.54680950641558,-11.296213897137442,-77.16043309586605,29.333762251422417,-89.48261501456533,2.6264451766380676,-94.00268415990726,-19.589908937045802,-90.61639900146113,-31.4867579799363,-86.99325236962252,-39.78592003215504,-74.1788758608047,-52.02543406838613,-66.85216589986867,-54.73134547280565,-63.04317494166833,-43.30844869454902,-64.06632908188104,-33.51294596709081,-65.45723083737471,-25.08289796275912,-74.48676714462492,6.642402975920425,-76.90571605525388,-13.211217322033285,-76.85512772798216,-29.33562744031087,-74.8342821645589,-40.86452063086369
ads,14287.Still051.jpg,infanface-train,infanface-train,0.0,1.0,0.0,0.0,122.32371884981576,189.12082595775286,88.28545083455343,201.00330096760507,53.57335054238047,209.88055770912618,14.328419061254321,197.6195507720883,-24.127388853978964,175.05053534359644,-54.355178648660385,144.9939638064616,-77.74109556813302,118.70391220979852,-96.52860309732877,91.10213491368937,-136.64816115666213,55.9845739369631,-138.95433646088009,7.239153462959149,-131.2306169721145,-27.5154593550655,-105.88948974133608,-74.04592357584248,-63.8120797481735,-104.2260695703629,-22.783648708893004,-125.0341209074112,-1.657684949316941,-131.85160840988036,18.528223789802166,-136.00274179704937,46.395325967090784,-144.95573985251397,159.97122113139798,84.45765562632067,165.84829394020002,52.747968187543044,154.57497092637354,27.21367520926947,140.65803056168036,2.835011786001191,124.36211199000913,-12.638645676958216,88.40441546965873,-85.24368212234582,85.67038616459236,-111.6949040303408,77.45946953988651,-133.323930491429,69.65214046529232,-145.0395870461969,58.39536243390108,-149.7554902864627,69.31174287053665,-37.22782029262191,44.61600068093414,-30.90983916361623,25.832165930367037,-30.759913942890996,5.1360577745409115,-23.037064621347138,-4.250400536032288,31.375575512356544,-10.15941294842772,9.813769764305736,-18.340538573293024,-9.549471342666074,-23.964623184434398,-21.27082547948615,-36.26350139776136,-35.340789489834826,109.96039439655169,75.2735691984342,115.33678815000074,47.184154919229435,106.29302114118518,26.008413187371605,76.590670085337,10.311812426535637,84.73304078815517,31.92069477723128,93.81315213137457,50.85833168388384,41.58806038089732,-64.95166297802842,57.0851920877257,-83.4943839072822,48.0279807427208,-104.66166168273782,25.406931380760426,-117.10103386591281,28.73987012345591,-100.94210572443751,32.96726626815715,-85.21738679067398,-55.24461879231341,59.16054915392533,-55.64023932743797,28.295314308630676,-54.95262517181221,13.548965368315883,-62.84992255741581,4.026574510025858,-64.00261264599965,-7.62099642230543,-63.31902831421019,5.360498150167585,-78.17719275534334,-16.3534154419916,-92.17243990566215,-8.535951061637446,-95.529251807941,5.270007404784494,-95.71296537562371,16.445723363575528,-89.61993228882457,26.834247689225627,-79.088825865028,39.53373588107634,-60.87195702569187,47.439528630713056,-61.77068311347915,20.14435343227575,-65.19550712403314,10.696146750479032,-70.38765855599972,-0.12356843960308694,-85.42733490932048,-10.659724027338711,-88.85686322426828,7.617600889392333,-86.76715592775615,16.59646329419032,-81.57565136700228,27.41666761097053
ads,14753.Still054.jpg,infanface-train,infanface-train,1.0,1.0,0.0,0.0,213.8619132948809,163.34623015073186,228.4454796686424,117.02824916841183,-186.6797931214495,-164.39647017887594,206.8834725237295,26.193823728222622,168.97161442033212,-19.242028828879562,149.66431646005347,-54.499593534528046,128.06383942032275,-90.30348145374397,102.21311434344426,-123.76702703936647,58.757109177962796,-137.8128200150772,46.66149862973586,-136.02143374899813,36.176415503579,-127.32329214563427,14.743157459050344,-109.68355891460214,-16.845301037017713,-63.90013120252887,-61.20959808621195,21.90084476255218,-56.96125854039926,67.45046012822594,-67.49151514803371,96.34626856853549,-90.24326394384123,128.14408580297138,-1.3680319797085227,151.17347313508947,-40.931626491331215,160.94665452502454,-67.62573902301328,156.1550211699021,-84.75115707391531,145.58337803327916,-87.05269481957103,137.1043081311518,-89.43275419401677,128.62783018788514,-89.43031681440887,128.62933968378064,-89.43264439907703,128.62789818824118,-89.4297953498727,128.62966261349382,-89.43038248748121,128.62929901364444,-56.609346054609595,77.16094327995319,-54.28930172372208,58.40713982322537,-60.02188025125139,28.56481169224864,-70.31735657505845,-2.4085354124126948,-6.710974538420711,-42.44785072381921,-18.97648163716516,-45.26445506795362,-27.04767348291906,-46.66021271417659,-27.048024136253638,-46.660417532434685,-25.91819688102372,-44.79751822345324,8.139740432999211,109.762962472431,-27.09392164631538,105.79984644955722,-36.11661937382446,103.80743763129485,-36.62705751830676,88.20858666251651,-27.107663006187614,76.42417253528406,-12.26959295636052,89.01891775244673,-55.29576177128926,87.40300880251503,-64.06334589986521,96.09860680495338,-64.06112494396488,96.09979884872378,-64.32774352634877,84.18161761595967,-60.06270869015088,77.37803336539744,-59.30173993368492,81.39529592960923,57.69836974022604,-82.66254654839885,29.124190235966363,-87.52677441961637,11.969365935781367,-91.01696197040877,1.2873128730682377,-95.29431104375695,10.204936657507833,-95.68910682049507,30.407759969027058,-87.91764542855246,46.909343758288166,-94.27184027760231,34.69406778668401,-112.62446356446688,40.376900921483966,-115.00636129947863,44.048670740908335,-113.9063171320942,46.44651933421672,-112.4199635767499,54.810833308789725,-106.04144418321054,64.34831363012454,-97.71903432349018,26.33861918243655,-97.59154847443392,18.111958012890778,-100.31711450220388,19.723135852617556,-99.31196155283247,35.85932392152861,-107.13537298481874,37.3505481006137,-109.76819867096597,41.036872347116315,-108.6658759319825,48.25367341206338,-104.15233721521683
ads,14998.Still056.jpg,infanface-train,infanface-train,0.0,0.0,1.0,0.0,340.9743431563745,-98.85251333054737,328.6760681501702,-51.37339678753019,315.26088795342383,4.489545649814395,284.5835526171366,73.66243121934859,248.42015840032823,139.00148386658188,196.49838790008687,194.8701147572148,131.1433088007698,212.3297262809698,71.78562645537987,223.59703899286026,-66.08686919515623,252.3152142887119,-172.70871834356728,161.32672981700944,-222.09554090019424,113.38064145326328,-283.4612952753818,44.38203798905881,-302.09457240788333,-26.224414812196937,-300.31892964911407,-97.86634614098512,-292.01869748131907,-159.28323850410206,-286.7499578572055,-200.11400850539314,-267.51051576751547,-258.2461992031213,278.7276654344341,-115.33459896079266,242.18459688190453,-141.03091904496324,211.13331627647327,-155.71718242058276,168.39476504690757,-161.2676580023878,118.00584838206538,-155.73083826393324,-29.426890612549037,-197.24329313462047,-78.04700754798094,-216.74273234891223,-113.04053729339776,-234.021448516952,-161.043198083392,-236.3846184691776,-208.65342733672074,-228.56306638412403,16.18229814413802,-104.36303291274936,6.5733014560169,-54.23318696154333,-1.7472633547240823,-5.935166414864671,-9.351587402740392,24.265641595629482,63.25850076389858,52.43486728019165,21.669104694111766,53.2267027739877,-10.572619456587502,52.39688789346826,-39.97282390414435,32.781913800121096,-71.94853360805791,16.822196021343366,230.9878908850298,-66.82546882640925,181.56327447342278,-94.54369888720461,143.30140724493177,-102.3491636296086,96.51140231868136,-87.16248875231521,120.81450742254019,-67.30684013238938,178.4040936044731,-53.546278100507266,-43.084855576700235,-120.40787665520344,-73.64458012762861,-152.3441085547691,-117.55142461915563,-163.02012079345863,-174.31207374760817,-162.46051818582802,-129.7239849827847,-129.4508939755105,-88.24237321327506,-116.10825639528426,98.78608229036949,118.47552984867981,50.331714863198954,111.15500613813857,6.971511038710777,103.58959553277954,-16.16304116384267,96.04665274399163,-33.214696428105945,88.41171544835149,-80.52858473369899,80.24231973538902,-135.15314565613096,66.91581314246702,-123.09576832300779,114.2444121688785,-79.21126423700754,178.52847964029368,-36.95047503810881,200.09152289091818,6.863467495740684,204.6933236319554,61.835462740723884,175.58555747509692,70.14405449678884,127.29375680521902,18.033100826323643,117.39620223472238,-11.333822816670803,110.93382006625306,-45.49520039874934,102.7332999238556,-120.67840711653696,78.2083106806734,-69.78130147389139,149.6190165684685,-24.94730208348513,167.52559242883254,11.941586999465404,171.0804712234291
ads,1525.Still009.jpg,infanface-train,infanface-train,1.0,0.0,1.0,0.0,-50.767236235765665,-132.0775974300285,-67.22726990101616,-108.4704749864987,-80.97114035779238,-91.38414621666267,-96.77192712768041,-62.43341912846721,-98.55979527949518,-27.771904671143258,-95.97620939538405,5.963033321299812,-88.55582183132438,40.95843067375454,-77.73341556031697,74.77265604750106,-63.68278637699256,123.89947709826505,6.730008678994582,139.15454496823574,55.87124944082993,148.86343269144106,97.65994570677897,143.20446465092877,133.8945282871893,135.05595086812855,163.08651669117506,130.19326271470212,196.18217724864752,113.1333353248347,216.62962866295828,79.23849671976149,238.0756747636205,44.59880555955298,-59.52116905989628,-130.21761379651713,-51.267698462034645,-130.14296399485391,-34.083119879928155,-124.64922015758657,-19.63281458235168,-112.62926526589959,-12.00279696589845,-98.2473729794447,54.23253641812232,-74.80022510051653,75.52379459394281,-69.25337991495992,98.71064706100373,-59.07705192517542,111.42251636592441,-44.39774781175346,122.15751997083044,-26.102841239678625,4.095340386275222,-56.86135514943345,-14.954982741096796,-43.221910202395776,-28.120549857920608,-36.316035070655154,-40.824252094770465,-27.22286751670327,-54.28552698298983,-15.226237523645231,-49.02297791804287,-7.656857114121533,-36.945060285995446,-2.446611000114886,-21.964927013646363,3.519542735482179,-9.636733200337513,7.761817716495311,-60.23273191727082,-103.55679858980966,-41.83470366950899,-98.7769745347449,-24.44915153826897,-90.12244144311178,-14.715031835319149,-67.95837901652465,-29.94786061813618,-72.95653734376725,-39.549090309025026,-83.71981152764847,49.537020272414225,-40.89614407807135,69.39549585635253,-37.79089275244897,89.6376281791104,-24.254211567247186,113.49848722801335,-8.736079640399208,87.11784517418336,-14.581241263540926,69.48662731243988,-22.271392749149292,-69.54379510317601,31.437506110212833,-52.75821754201882,26.50501928224526,-40.217665511200465,33.902454923349225,-32.516284931629386,40.04056801859343,-25.994031785109637,42.77161473252561,-4.531937381772553,55.5910252654617,19.83363017886588,69.16596113882363,-10.0822209465787,76.88433988719282,-30.575275915647453,64.31503848956226,-40.463766833870665,58.64026480527289,-50.35203850296913,52.965893117600814,-60.87465308256139,37.82674346909875,-61.7204574510693,25.206188550664585,-47.28519191959594,37.229895034729445,-40.76289590880536,39.960910145678895,-30.873813253758016,45.6351384629159,-0.7841355921412839,68.96870715468532,-27.589284055226496,56.824571181397594,-37.22590708461296,50.18227868828062,-45.39046467772296,41.856633154043884
ads,15454.Still059.jpg,infanface-train,infanface-train,0.0,1.0,0.0,0.0,-236.58040554131358,125.34657368244265,-240.3255880018766,103.62447278179192,-238.0069359857006,65.895015459615,-217.38373337453703,25.119202730142646,-188.0754667053919,-15.248009884888775,-149.4834268463721,-56.00876223427355,-120.9129268035065,-84.01316459029258,-87.6908319735199,-96.13384213796562,-31.08825682401035,-128.9342311867408,19.300800290183478,-101.00089953390716,69.12106541050093,-76.15437798917087,93.91758158627404,-53.12171538078182,107.68697528539636,-30.76991152328348,120.54719194235322,10.667895274625353,125.4186112121153,44.81133586992131,134.23734522491142,66.41112915902346,152.4445147987099,113.47805053386513,-115.89119989951936,86.38209813840162,-82.57158411056564,94.78913816509171,-50.47558227417358,96.69179339785866,-24.929341316361626,88.4736524659722,-4.09896047517952,84.58795614565477,68.34761484018614,93.69743242346802,90.08294516662598,97.04736688032024,109.83972338385627,100.09753429131194,125.65258909628383,102.5306411079029,136.83177875947976,102.21995329035946,36.03339673353199,47.23687194650555,34.431021022994805,24.731271428682405,39.1378831810104,7.2431163723938905,42.31948783768613,-13.512542324646008,-19.04948005882068,-28.998021079201713,2.5413313645089,-37.82463154416349,28.242617667702106,-33.88172299922524,44.28784373387701,-26.36042281221675,53.94776836050101,-16.783518194439935,-93.91059485264927,56.61368305079003,-64.01711974887934,53.13625824551508,-44.55363677949207,58.1439293495963,-27.902318633451493,61.710446724444864,-42.8857160164745,47.26916680682659,-62.65515303692829,44.234935848949334,57.32145437803816,66.70078347931636,78.14617838779367,62.82409652702562,92.9651432723464,65.1108104253874,112.95081863089028,73.25771551223562,97.220962805405,63.743207792364565,80.1220994874657,63.12885142912487,-45.46317854795851,-74.51918670086157,-26.145743017282562,-68.52385994913705,-6.374382675781856,-65.49124598855161,3.431065661445456,-70.05581686125561,13.01354339628852,-66.56296625151812,26.549521990802205,-62.462795201745436,46.39085738071098,-66.49692167943729,28.518456719040824,-75.30973280493969,17.413536965975805,-82.07117762406746,3.7951515546295864,-92.25169043177634,-13.465565128632468,-91.8624086956864,-30.644398968307147,-85.39286506775797,-38.240360958351616,-75.43420175487806,-12.38577409753428,-72.48168095889055,-3.185909888049016,-73.09361577587366,5.862351366838319,-72.71712500365327,27.609568060126524,-69.38033441078045,8.445100251836513,-76.36671316599391,-2.2776609367586986,-79.02267523041746,-13.454663730942444,-78.71359976450789
ads,15572.Still061.jpg,infanface-train,infanface-train,1.0,0.0,0.0,0.0,-147.53201676448492,-244.98589740988416,-100.26784752847706,-245.12883036663024,-45.07089374218382,-248.03609623140142,-0.08185517223568656,-225.69340498411347,49.89608795900735,-203.15572212219712,89.34355551528898,-172.4151889314252,122.67799018969714,-138.9080245385032,134.13351958250968,-103.84304347257397,168.09431268257936,-71.1216907392813,147.49139182855487,-29.887092685556986,128.92942589136294,10.427085607071021,106.6783947486525,42.59596381893327,78.5089550357503,72.53609340880544,33.2123762620773,95.01370584595983,1.590035583480043,105.40716762296644,-30.763705978990366,108.7673800784395,-66.8745320128385,137.4106162661494,-150.97339875778792,-96.98674174665766,-163.45689902512922,-53.04701502336922,-171.0548041109836,-16.714831280695503,-162.84397998026677,14.426918680968214,-144.69529534548448,31.739298300363462,-111.96021583776732,107.25815602113667,-108.20561044334839,129.62465038047978,-88.3046914394872,143.19927996508451,-70.9863187822786,145.66266937606918,-57.80619560715377,135.75550617226781,-66.78540558602747,56.346517782521765,-40.69036223568464,54.34485451616014,-23.07968954361367,59.62403451518468,-4.984155403567341,62.72158957969347,2.0670696305068605,-6.252730797931434,18.134803140351778,18.379405969559567,20.85684384056824,30.892350354764716,26.730562672221446,39.52420305975282,29.014584486402576,47.81805597955951,-120.00784286454522,-58.97018351597862,-127.55613351820043,-29.043362693360578,-120.70408037968525,-4.163584736008066,-92.17961680701609,3.537235074396027,-93.11320910779436,-19.112697820472807,-104.37734186640844,-38.55710450537366,-62.02618983045006,67.93720316979842,-71.37701600053859,87.39385928586395,-64.91738037743386,101.65256023538416,-41.826338313646495,104.9397947449329,-43.29052365398785,90.87246756147496,-49.45734750734791,79.4272636519175,59.77273683706703,-59.87275806909094,51.20325774355064,-19.173890551783344,42.43351582202166,5.905719442369752,53.449880217755826,16.13587873928311,57.09452249597972,30.685750673524648,78.6797538407721,26.31184186357434,95.02175418742543,12.530125974783777,107.62808344230324,-2.996281785655439,113.63907823357826,-13.572724942915432,111.98633509454567,-22.641993515738456,104.0763150101058,-30.35074735099445,86.55662743257074,-48.436286748853675,65.35425574376185,-54.054407765200004,56.88496420773575,-5.546486366936311,64.89578429926411,9.971621990879152,69.99276479477818,17.972697370245918,87.84194196320615,11.854091326041882,97.68089299928502,-9.782377900460006,96.02797404444564,-18.851968230259313,89.6705460656812,-25.30044757705974
ads,17889.Still065.jpg,infanface-train,infanface-train,0.0,1.0,0.0,0.0,215.0958299712013,-14.651717777153733,173.26684669176927,40.3826677778548,164.68636822185235,103.45191907478883,145.9711129924392,161.8115185965549,119.31356177721571,214.99768615682657,76.3080719986559,249.25417057143628,27.41415520177683,279.28865809015673,-61.31014115018926,302.71436149086225,-140.0668206325873,287.37894833529737,-237.6962249591822,200.11122444242343,-287.40305823396494,86.28555939529565,-318.9958836166615,-24.04917469840429,-340.10435655487623,-138.90642623210465,-333.2926009134268,-214.85195210937698,-289.9637384235986,-309.2119184637808,-256.01549385623207,-361.792994696117,-208.3152690830675,-427.844615688868,238.08643096689212,-29.127881535254776,244.27509263422428,-71.12346994516949,229.85208479525477,-113.31880839311994,194.13414540383738,-130.88688852575999,155.8939750175277,-138.78159001717782,92.41527114998061,-231.3883310592034,74.28943318681254,-297.49765761399294,35.1972198029814,-341.7898553383497,-24.48982436431016,-368.4672555046805,-77.86009704349105,-388.68213259168425,86.24545991716312,-76.9411391803995,78.50210699896985,-40.10228816166804,82.01731252815074,-8.391741190878209,78.50572146370284,22.520464705624693,65.51383467709786,99.32196333092432,45.26216411151728,77.09952529010826,27.647268374534796,63.00384824149716,7.23747150653976,42.18675631125978,-26.124006270692817,16.3428629495283,160.96864906511698,23.333667184224435,170.00095396170317,-31.14693585956571,146.4780422352056,-55.87479840224384,98.33522178849674,-39.27525999237648,113.58651335198053,-16.907817927229505,134.77813167813113,3.2859001862482464,12.518006459918364,-135.83664644734424,9.297780236008641,-213.7830005613885,-20.433953632476378,-246.3442882724335,-92.84232732975441,-266.6724667922989,-59.58517114572796,-215.19230464843562,-31.245973608233925,-182.79497321225327,-7.0397001087577005,212.06577808343135,8.372966198152186,157.5966121533063,13.877678008630909,140.43045411948464,4.533443218387435,128.69624527382828,-4.491391064034275,114.15183145489407,-62.37713597577387,91.21971139050582,-141.51347399267797,73.70394618577363,-83.04937266906552,116.62802805808273,-48.58780912987149,139.0389510282824,-37.67983607967184,149.52723721161829,-32.69649626660524,155.78544051815098,-19.640565163424963,185.01948810577326,-6.70079260327433,196.44907124681205,-9.459747333170641,170.51822967298264,-20.818172159832418,151.43953747991588,-33.89917620832954,135.01186261138972,-117.65551665723605,89.21941010500973,-46.400448917384196,138.57541799765661,-29.40835754394703,151.88859135815792,-22.715392900299506,161.89878465274435
ads,19020.Still068.jpg,infanface-train,infanface-train,0.0,1.0,1.0,0.0,395.00305308320833,-127.58324026126678,329.9783092474923,-49.522972813600944,334.9371820690582,49.511434933638085,325.39211754143463,144.59713787515687,292.9347624109464,223.31368732097113,236.91109732399417,287.55204256101064,151.77317653006693,353.38098353337386,-1.4372099900713706,395.71670980145433,-90.08577577562316,404.2593838905409,-275.339713849317,337.1289702737641,-398.48814759945935,289.31505761845676,-521.3414620244771,212.9890328195648,-624.4392150268636,129.0215546909681,-709.668452975481,22.96237441807345,-724.0524813072318,-115.81770855312892,-724.6753767634987,-227.53887614720495,-721.7510063316282,-375.8998801587853,368.66025292506913,-118.69014009663196,361.14122625087373,-155.13556279419112,340.5809574333488,-184.44516453760298,306.8784605594929,-197.13285814056385,258.5364996494928,-201.12043169691373,-4.925242627292852,-317.4369177009334,-64.20663360272668,-363.2882558999979,-116.74559209873932,-388.8292941319298,-198.43296611856974,-409.61746172162435,-285.4154527548295,-408.94989921619583,136.92773915450218,-155.2821675001357,142.55622299346982,-119.48652785352273,158.7172729182655,-92.75125558071981,173.438545197267,-49.58708947728308,208.77719783970238,47.23701206495885,159.16204613557798,43.86794682669847,107.85787992355185,20.87360323139549,48.01132222147711,-1.8949650106540061,-25.724178424389553,-27.33825756015305,323.4619994604671,-61.292219054871474,300.4585765681416,-98.84981285936068,256.42487630295534,-121.44920562831021,182.09957322784715,-120.65045771934975,228.8351669674683,-84.4224859547047,284.3127884259307,-67.39512674538729,-57.682981051867884,-204.45503761986086,-98.22129594133739,-258.6445412804254,-175.7410015207389,-285.38870697512954,-295.1341797212702,-301.1690759626568,-214.3889397560484,-250.05181989264395,-137.55400474041718,-218.2585372235086,127.94344682787109,213.9879717670343,133.9936518661266,150.48895499418893,105.25075643059154,117.29699226795367,69.29587592238099,108.06251558777083,40.67777103265573,92.89723904363537,-85.19216048654867,92.83232207050368,-238.20770991753506,58.00934765855886,-174.43899742318314,158.28932180102302,-52.33727872110685,215.2404257783012,4.3473566528999035,237.97775440912906,45.38937792592534,244.7376214597897,71.80053392408757,229.52210638772976,107.47267637394236,205.86594239723502,75.3178527113621,136.5870767830904,40.082573775555545,119.13802779865979,11.723485705323188,109.35135914099801,-227.2906067353496,72.35389780047818,-57.2219749546284,198.74505561250632,4.515335553319512,222.16814129172724,48.561041177085855,214.09694785891054
